./input/Dataset_preproc/14_safe_safe_2_p_t1.cnf
3,120,1,134,269,274877906944,42,31,1.2264302298426628,3.6072783738036686e+30,30.557179658132597,0.4941727096414101
4,48,1,134,270,0,0,0,1.505901824682951,0,0,0.49277989280535256
./input/Dataset_preproc/14_safe_safe_2_p_t9.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,150,299,351843720888320,1184,1025,0.003635,4.121070653016085e+30,30.61501006027853,0
1,119,0,150,299,175921860444160,1212,1048,0.5379512682557106,4.110000165325417e+30,30.613841839345636,0.49865596771283965
2,92,1,150,300,17592186044416,123,101,0.9319538436830044,3.7067318154614743e+30,30.568991165668493,0.4976792410170087
3,120,1,150,301,8796093022208,123,101,1.331215761601925,3.66353141032124e+30,30.563899919437386,0.4941727096414101
4,48,1,150,302,8796093022208,123,101,1.738472606986761,3.66353141032124e+30,30.563899919437386,0.49277989280535256
5,75,0,150,303,274877906944,38,31,2.118480585515499,1.92317152235371e+30,30.28401801949059,0.4919353966524916
6,126,1,150,304,137438953472,38,31,2.5436455570161343,1.8916909063698056e+30,30.27685017613327,0.4918154424558616
7,135,1,150,305,68719476736,38,31,2.909893848001957,1.8605188843485638e+30,30.26963408248803,0.4917608046017778
8,7,1,150,306,0,0,0,3.171949837356806,0,0,0.49038209919230774
./input/Dataset_preproc/14_safe_safe_2_p_t10.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,166,331,11258999068426240,1457,1263,0.004186,8.571618579247674e+39,39.93306283751987,0
1,119,0,166,331,5629499534213120,1439,1248,0.5668451189994812,8.54857754160125e+39,39.931893855403295,0.49865596771283965
2,92,1,166,332,5576722976079872,1048,908,1.043381530791521,8.54857613860155e+39,39.931893784126515,0.4976792410170087
3,120,1,166,333,2797157581062144,1005,872,1.448335349559784,8.448940762117393e+39,39.926802265162415,0.4941727096414101
4,48,1,166,334,558551906910208,136,110,1.858739160001278,1.5986683028938518e+37,37.20375836420511,0.49277989280535256
5,75,0,166,335,558551906910208,136,110,2.2200064286589622,1.5986683028938518e+37,37.20375836420511,0.4919353966524916
6,126,1,166,336,279275953455104,136,110,2.5623154677450657,1.5724995174558024e+37,37.19659052084779,0.4918154424558616
7,135,1,166,337,139637976727552,136,110,2.939348317682743,1.5465872558799453e+37,37.18937442720255,0.4917608046017778
8,7,1,166,338,0,0,0,3.2219687961041927,0,0,0.49038209919230774
./input/Dataset_preproc/05_iscas93_s499.bench.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,175,491,8388608,6057,5567,0.021826,7.623498599369221e+18,18.882154324843288,0
1,119,0,175,491,1,0,0,0.5680936351418495,691830711.348081,8.839999837055268,0.49865596771283965
2,92,1,175,492,1,0,0,0.9215629622340202,691830711.348081,8.839999837055268,0.4976792410170087
3,120,1,175,493,0,0,0,1.164856668561697,0,0,0.4941727096414101
./input/Dataset_preproc/05_iscas93_s344.bench.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,184,429,16777216,4879,4578,0.020884,1.60879298963308e+31,31.20650016514071,0
1,119,0,184,429,15728640,4870,4571,0.6821403726935387,1.608792983647488e+31,31.206500163524897,0.49865596771283965
2,92,1,184,430,12042240,7645,7073,1.1871836259961128,1.6087586071085923e+31,31.206490883461637,0.4976792410170087
3,120,1,184,431,5619712,5234,4905,1.6223118342459202,1.5900090563780039e+31,31.201399597983215,0.4941727096414101
4,48,1,184,432,4816896,1250,1166,1.9755734913051128,1.5892690113513274e+31,31.201197415305007,0.49277989280535256
5,75,0,184,433,2408448,1239,1157,2.4115185402333736,1.5423084380668888e+31,31.18817123464574,0.4919353966524916
6,126,1,184,434,1204224,1228,1148,2.821213759481907,1.5223023991074074e+31,31.182500931816097,0.4918154424558616
7,135,1,184,435,0,0,0,3.1138488240540028,0,0,0.4917608046017778
./input/Dataset_preproc/04_iscas89_s400.bench.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,189,486,33554432,7198,6814,0.026713,3.5844672607586065e+33,33.554424618049765,0
1,119,0,189,486,21495808,5829,5481,0.6174456812441349,3.5840456904358556e+33,33.5543735375352,0.49865596771283965
2,92,1,189,487,5373952,2227,2086,1.0209079831838608,3.074630818134281e+32,32.48779297595773,0.4976792410170087
3,187,0,189,488,3358720,2010,1877,1.502966109663248,3.0363537173809874e+32,32.482352362927855,0.4962868107276935
4,120,1,189,489,2621440,1588,1488,1.8704964257776737,3.0359673323025003e+32,32.482297094141394,0.4941727096414101
5,48,1,189,490,1441792,1723,1612,2.236968170851469,2.147663699612163e+32,32.33196627663772,0.49277989280535256
6,75,0,189,491,0,0,0,2.569221056997776,0,0,0.4919353966524916
./input/Dataset_preproc/03_iscas85_c432.isc.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,196,514,68719476736,24101,21927,0.065912,1.0221135704396065e+37,37.009499154384706,0
1,119,0,196,514,9449897984,38567,34804,0.8780607469379902,8.587966883466845e+36,36.93389036106051,0.49865596771283965
2,92,1,196,515,5154930688,136759,125623,1.9764133468270302,8.568917719662194e+36,36.93292597267462,0.4976792410170087
3,187,0,196,516,1844984320,26650,23973,2.559435408562422,7.875982279647202e+36,36.89630473033809,0.4962868107276935
4,120,1,196,517,1560062464,26328,24282,3.120889075100422,7.87559036308057e+36,36.896283118883005,0.4941727096414101
5,48,1,196,518,770800640,19122,17323,3.6586936190724373,6.933567032602741e+36,36.84095671859781,0.49277989280535256
6,75,0,196,519,770800640,19122,17323,4.17242406308651,6.933567032602741e+36,36.84095671859781,0.4919353966524916
7,126,1,196,520,126082048,22846,20966,4.74884182959795,3.410998512568762e+36,36.53288153002501,0.4918154424558616
8,135,1,196,521,35995648,6386,5777,5.184033699333668,3.309291832014392e+36,36.519735067384985,0.4917608046017778
9,7,1,196,522,17997824,4497,4060,5.679816905409098,3.303653746556767e+36,36.518994522958316,0.49038209919230774
10,195,0,196,523,16544160,4684,4248,6.07781732454896,3.303261924140652e+36,36.51894301138412,0.48534013855311436
11,88,0,196,524,11010048,1441,1297,6.491535723209381,3.289153121746047e+36,36.51708409190206,0.4782042681004797
12,148,0,196,525,9633792,1034,922,6.8967286087572575,3.283412741114109e+36,36.516325479111146,0.4757104835778656
13,39,1,196,526,4816896,939,838,7.298582725226879,3.095856885540605e+36,36.490780876023585,0.47208000910193987
14,14,0,196,527,0,0,0,7.622988864779472,0,0,0.4701610516952159
./input/Dataset_preproc/15_sort_num_s_4_p_t2.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,204,718,3211264,906257,878597,3.063451,4.2939405086308564e+24,24.632856023110868,0
1,119,0,204,718,1830912,453123,437061,11.331414550542831,4.293410892615835e+24,24.632802453784915,0.49865596771283965
2,204,1,204,719,245760,2466,2196,11.775414276868105,4.291520043177448e+24,24.632611145200926,0.4980431636839127
3,92,1,204,720,0,0,0,12.077431082725525,0,0,0.4976792410170087
./input/Dataset_preproc/04_iscas89_s444.bench.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,205,533,16777216,8158,7680,0.03778,1.5373114099478242e+28,28.18676185053359,0
1,119,0,205,533,12320768,5216,4897,0.6318608932197094,8.215389680269041e+27,27.914628168133444,0.49865596771283965
2,204,1,205,534,1767424,2717,2549,1.100260991603136,8.204913937237278e+27,27.914074030023,0.4980431636839127
3,92,1,205,535,1001472,2095,1966,1.569078240543604,8.043228917565127e+27,27.905430429291947,0.4976792410170087
4,187,0,205,536,571392,1340,1259,1.9295733869075775,7.957000504970587e+27,27.900749385622465,0.4962868107276935
5,120,1,205,537,532224,1143,1077,2.310956433415413,1.8503072234630183e+27,27.26724384428256,0.4941727096414101
6,48,1,205,538,214272,667,618,2.7441134341061115,1.6561306361371155e+27,27.219094591093672,0.49277989280535256
7,75,0,205,539,95232,569,525,3.142408449202776,1.5617247944502904e+27,27.19360450535314,0.4919353966524916
8,126,1,205,540,78848,553,510,3.6027087830007076,1.5615960419922796e+27,27.193568699565002,0.4918154424558616
9,135,1,205,541,78848,553,510,3.9570013657212257,1.5615960419922796e+27,27.193568699565002,0.4917608046017778
10,7,1,205,542,39424,499,457,4.387723796069622,1.3425289538947286e+27,27.127923660763486,0.49038209919230774
11,195,0,205,543,39424,499,457,4.772828094661236,1.3425289538947286e+27,27.127923660763486,0.48534013855311436
12,197,0,205,544,0,0,0,5.023320436477661,0,0,0.483901032531038
./input/Dataset_preproc/04_iscas89_s526.bench.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,217,638,16777216,16996,15340,0.089212,2.8861272132579647e+37,37.46031546979224,0
1,119,0,217,638,14680064,15834,14513,0.9314631968736649,2.886127212475318e+37,37.46031546967448,0.49865596771283965
2,204,1,217,639,4055040,5850,5299,1.3918285593390465,2.8694696356785953e+37,37.45780163346458,0.4980431636839127
3,92,1,217,640,2097152,4483,4093,1.8008071146905422,4.651503704716255e+36,36.667593371189426,0.4976792410170087
4,187,0,217,641,1572864,2871,2614,2.2011982537806034,4.651480279155277e+36,36.66759118402198,0.4962868107276935
5,120,1,217,642,491520,1410,1255,2.614977989345789,4.3683851826372454e+36,36.640320925328226,0.4941727096414101
6,48,1,217,643,245760,697,632,3.0002735555171967,3.751811407967418e+36,36.57424099960639,0.49277989280535256
7,75,0,217,644,122880,675,618,3.339538048952818,3.750498914899955e+36,36.57408904414787,0.4919353966524916
8,126,1,217,645,107520,619,566,3.691574662923813,3.750498271849675e+36,36.574088969684915,0.4918154424558616
9,135,1,217,646,46080,484,442,4.026749238371849,3.750401892041852e+36,36.57407780909944,0.4917608046017778
10,7,1,217,647,24576,297,264,4.33653898909688,1.0729132400562158e+36,36.03056460464233,0.49038209919230774
11,195,0,217,648,12288,264,233,4.680122945457697,1.0698018236035499e+36,36.02930333386586,0.48534013855311436
12,197,0,217,649,0,0,0,4.967520717531443,0,0,0.483901032531038
./input/Dataset_preproc/04_iscas89_s526n.bench.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,218,639,16777216,59160,52672,0.166766,1.4654851321165374e+31,31.165981416720207,0
1,119,0,218,639,12582912,20946,18669,1.0349645130336285,1.3801634638849786e+31,31.139930526444008,0.49865596771283965
2,204,1,218,640,2097152,7021,6510,1.508748896420002,2.264627173274064e+30,30.354996714111653,0.4980431636839127
3,92,1,218,641,524288,3381,3018,1.895117375999689,2.2385958586518353e+30,30.349975695990935,0.4976792410170087
4,187,0,218,642,0,0,0,2.21977761387825,0,0,0.4962868107276935
./input/Dataset_preproc/04_iscas89_s510.bench.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,236,635,33554432,5556,5239,0.039786,9.092577479570403e+20,20.95868701044784,0
1,119,0,236,635,33030144,5851,5519,0.78915686160326,9.090952518493985e+20,20.95860938947647,0.49865596771283965
2,204,1,236,636,21495808,4092,3840,1.2151589915156364,9.046017672328698e+20,20.9564574318498,0.4980431636839127
3,92,1,236,637,4194304,722,666,1.5557996444404125,3.827751256684908e+19,19.582943707746622,0.4976792410170087
4,187,0,236,638,0,0,0,1.8664958626031876,0,0,0.4962868107276935
./input/Dataset_preproc/15_sort_num_s_5_p_t1.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,240,875,369098752,3498,3046,0.031956,7.8913076838574e+27,27.897148976951524,0
1,119,0,240,875,352321536,3408,2964,0.6383888348937035,7.89130349310132e+27,27.897148746315132,0.49865596771283965
2,204,1,240,876,16777216,295,236,1.0866496674716473,5.2631103719566685e+26,26.72124247764204,0.4980431636839127
3,92,1,240,877,0,0,0,1.4154206216335297,0,0,0.4976792410170087
./input/Dataset_preproc/03_iscas85_c499.isc.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,243,714,2199023255552,6259382,5274841,48.322302,5.3089595233700917e+42,42.72500941420083,0
1,119,0,243,714,1099511627776,6218858,5321576,184.70649493858218,5.302887667940766e+42,42.724512427474934,0.49865596771283965
2,204,1,243,715,8589934592,389700,341447,188.7265370376408,1.0475517226692646e+42,42.020175475376085,0.4980431636839127
3,92,1,243,716,4294967296,252267,227342,191.0934689566493,1.041767703672996e+42,42.01777088953936,0.4976792410170087
4,241,0,243,717,2147483648,208157,180522,193.84887120127678,1.0274992819133532e+42,42.01178152703358,0.49722729579654773
5,187,0,243,718,2147483648,208157,180522,196.96118883416057,1.0274992819133532e+42,42.01178152703358,0.4962868107276935
6,222,1,243,719,1073741824,227739,195352,200.1898510865867,9.452315588908623e+41,41.975538213196636,0.4945172536976497
7,120,1,243,720,0,0,0,200.54195908084512,0,0,0.4941727096414101
./input/Dataset_preproc/13_ring2_r6_p_t4.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,250,770,90699264,60351,54315,0.69625,5.343871063904577e+30,30.727855971003738,0
1,119,0,250,770,75582720,211319,201719,4.449348699301481,5.341553152590477e+30,30.727667554317858,0.49865596771283965
2,204,1,250,771,32682528,139293,132375,6.623389199376106,4.95806006828858e+30,30.695311784063154,0.4980431636839127
3,92,1,250,772,6438528,22582,21534,7.447028111666441,2.1123196042504715e+28,28.324759629705103,0.4976792410170087
4,241,0,250,773,4292352,11504,10769,7.939804922789335,1.4799464374611916e+28,28.17024599760037,0.49722729579654773
5,187,0,250,774,4292352,11996,10754,8.56072660163045,1.4799464374611916e+28,28.17024599760037,0.4962868107276935
6,222,1,250,775,0,0,0,8.850368063896894,0,0,0.4945172536976497
./input/Dataset_preproc/04_iscas89_s420.1.bench.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,252,601,17179869184,4604,4276,0.023749,1.0357881130786662e+33,33.015270922656036,0
1,119,0,252,601,524288,116,95,0.6326326616108418,2.9875370054381077e+23,23.47531329342332,0.49865596771283965
2,204,1,252,602,524288,116,95,1.0741941258311272,2.9875370054381077e+23,23.47531329342332,0.4980431636839127
3,92,1,252,603,262144,105,86,1.5063147582113743,2.9867649491060646e+23,23.475201046064836,0.4976792410170087
4,241,0,252,604,262144,105,86,1.8730608820915222,2.9867649491060646e+23,23.475201046064836,0.49722729579654773
5,187,0,252,605,131072,105,86,2.27712257578969,2.9645841019702213e+23,23.471963775309586,0.4962868107276935
6,222,1,252,606,131072,105,86,2.6989533714950085,2.9645841019702213e+23,23.471963775309586,0.4945172536976497
7,120,1,252,607,131072,105,86,3.1835855282843113,2.9645841019702213e+23,23.471963775309586,0.4941727096414101
8,243,1,252,608,0,0,0,3.454979795962572,0,0,0.49416426731119373
./input/Dataset_preproc/13_ring_3_p_t5.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,254,636,82556485632,80531,75391,0.55184,3.4893451931247496e+39,39.542743935356285,0
1,119,0,254,636,73383542784,78862,73757,2.6597954854369164,3.489345128454626e+39,39.54274392730725,0.49865596771283965
2,204,1,254,637,36691771392,78847,73744,3.9528781585395336,2.510147492133668e+39,39.399699240659466,0.4980431636839127
3,92,1,254,638,4586471424,4258,3829,4.291790146380663,1.5843151002357356e+39,39.19984156152382,0.4976792410170087
4,241,0,254,639,3057647616,7961,7380,4.737899366766214,1.583019025885445e+39,39.19948613456381,0.49722729579654773
5,187,0,254,640,1535901696,5462,5023,5.183495670557022,1.5787567415845795e+39,39.19831521808547,0.4962868107276935
6,222,1,254,641,767950848,5447,5010,5.660399932414293,1.5484552692772768e+39,39.18989866427037,0.4945172536976497
7,120,1,254,642,255983616,5419,4985,6.087550610303879,1.5422322346575855e+39,39.1881497762027,0.4941727096414101
8,243,1,254,643,0,0,0,6.3903193809092045,0,0,0.49416426731119373
./input/Dataset_preproc/13_ring_4_p_t4.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,272,683,440301256704,98297,88093,0.967292,8.692866317148736e+42,42.939163000898496,0
1,119,0,272,683,403609485312,48625,45400,2.7488307803869247,8.692699055383267e+42,42.939154644441835,0.49865596771283965
2,204,1,272,684,167604387840,42037,38475,3.9025335423648357,5.277918609016115e+42,42.722462688663924,0.4980431636839127
3,92,1,272,685,14269022208,2207,1994,4.354263469576836,2.3802744929158034e+41,41.376627042722355,0.4976792410170087
4,241,0,272,686,7134511104,2194,1983,4.7161300256848335,1.6934960469697193e+41,41.22878418723324,0.49722729579654773
5,263,1,272,687,2378170368,912,809,5.060361489653587,1.6914825833232491e+41,41.2282675303501,0.49651663054739587
6,187,0,272,688,707788800,738,663,5.473724387586117,1.6818548883269503e+41,41.22578852183196,0.4962868107276935
7,222,1,272,689,353894400,725,652,5.92429506406188,1.6817432323121767e+41,41.22575968866619,0.4945172536976497
8,120,1,272,690,0,0,0,6.213341481983662,0,0,0.4941727096414101
./input/Dataset_preproc/16_uts_k2_p_t3.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,280,955,27685151571968,1330444,1218522,7.194258,1.2545204777871952e+42,42.098477754783666,0
1,119,0,280,955,26386872139776,871985,797318,23.882908031344414,1.2545201821750668e+42,42.09847765244757,0.49865596771283965
2,204,1,280,956,0,0,0,24.192266393452883,0,0,0.4980431636839127
./input/Dataset_preproc/15_sort_num_s_4_p_t3.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,298,1077,22478848,1495015,1442185,5.276127,2.0007473876287884e+34,34.30119225850907,0
1,119,0,298,1077,8073728,851957,825321,16.070073638111353,2.0006352337066124e+34,34.30116791300945,0.49865596771283965
2,204,1,298,1078,284480,57363,54384,16.890019115060568,1.1547248399230999e+28,28.06247850826294,0.4980431636839127
3,92,1,298,1079,127232,23638,22355,17.411446433514357,9.688405203619152e+27,27.986252294257188,0.4976792410170087
4,241,0,298,1080,0,0,0,17.698113676160574,0,0,0.49722729579654773
./input/Dataset_preproc/13_ring_3_p_t6.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,300,760,990677827584,167879,155478,0.892396,1.0043859370166419e+48,48.001900623277415,0
1,119,0,300,760,880602513408,155170,143854,4.192908883094788,1.0043859347907714e+48,48.001900622314956,0.49865596771283965
2,204,1,300,761,88671780864,20537,19112,4.827432151883841,9.87556701876611e+47,47.994562040607526,0.4980431636839127
3,92,1,300,762,88671780864,20537,19112,5.431737072765827,9.87556701876611e+47,47.994562040607526,0.4976792410170087
4,241,0,300,763,59114520576,17199,16047,6.0960288643836975,9.839286124110278e+47,47.99296358993476,0.49722729579654773
5,273,0,300,764,29557260288,17182,16032,6.778874021023512,9.83906787201349e+47,47.99295395643784,0.4970285781382351
6,263,1,300,765,14778630144,17165,16017,7.346123918890953,2.9191751273220394e+46,46.46526014998909,0.49651663054739587
7,187,0,300,766,7389315072,17148,16002,7.964825067669153,1.364728186577261e+46,46.13504616139541,0.4962868107276935
8,222,1,300,767,4297654272,17908,16768,8.664930567145348,1.330994978451279e+46,46.12417641698105,0.4945172536976497
9,120,1,300,768,0,0,0,8.990818951278925,0,0,0.4941727096414101
./input/Dataset_preproc/13_ring2_r6_p_t5.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,308,957,1088391168,610594,573812,3.445743,2.6920584165936118e+34,34.43008447967118,0
1,119,0,308,957,1027924992,571168,536177,14.495432738214731,2.6919282659428157e+34,34.430063482698934,0.49865596771283965
2,204,1,308,958,90699264,182880,173520,17.453914403915405,2.664315071236246e+34,34.425585581462336,0.4980431636839127
3,92,1,308,959,10077696,132226,124601,19.72010274976492,3.1018366488437617e+33,33.49161892295091,0.4976792410170087
4,241,0,308,960,6345216,17797,15929,20.584027372300625,3.093176999905665e+33,33.49040477221234,0.49722729579654773
5,273,0,308,961,3981312,18004,16174,21.4202177003026,3.085606535336087e+33,33.489340545697694,0.4970285781382351
6,263,1,308,962,331776,1077,985,21.890262104570866,8.556783026790171e+32,32.93231051978146,0.49651663054739587
7,187,0,308,963,165888,795,720,22.304306879639626,8.531523840612236e+32,32.93102660871301,0.4962868107276935
8,303,0,308,964,82944,774,702,22.699655797332525,8.52927174946742e+32,32.93091195160251,0.4961312429370481
9,222,1,308,965,0,0,0,22.96879691630602,0,0,0.4945172536976497
./input/Dataset_preproc/04_iscas89_s832.bench.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,310,1056,8388608,18503,17021,0.069896,1.2846591414556311e+32,32.108787911619075,0
1,119,0,310,1056,5505024,12065,11154,0.8610184118151665,1.2828585864083326e+32,32.108178785348116,0.49865596771283965
2,204,1,310,1057,5111808,12373,11406,1.3894237875938416,1.2826625528201061e+32,32.108112415748195,0.4980431636839127
3,92,1,310,1058,4849664,11952,11017,1.8544560968875885,1.1513852975308393e+32,32.06122067948598,0.4976792410170087
4,241,0,310,1059,3047424,8918,8275,2.3672407902777195,1.1497370919445812e+32,32.060598542465506,0.49722729579654773
5,273,0,310,1060,2768896,8937,8284,2.899428591132164,1.149195256713743e+32,32.060393824779624,0.4970285781382351
6,263,1,310,1061,2398208,8400,7788,3.4443324767053127,1.1491861289561557e+32,32.06039037527835,0.49651663054739587
7,187,0,310,1062,859648,4128,3833,3.862473774701357,1.1445552351389315e+32,32.058636756151856,0.4962868107276935
8,303,0,310,1063,859648,4163,3869,4.343743767589331,1.1445552351389315e+32,32.058636756151856,0.4961312429370481
9,222,1,310,1064,794112,4040,3754,4.79446042701602,1.1440741232024714e+32,32.058454162791776,0.4945172536976497
10,120,1,310,1065,650752,3516,3231,5.168854091316462,1.1440736475927493e+32,32.05845398224864,0.4941727096414101
