./input/Dataset_preproc/13_ring2_r6_p_t10.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
31,245,0,540,1660,-1,-1,-1,11791.529027795885,-3.7184776633625527e+61,-1,-3.7184776633625527e+61
32,262,0,540,1659,-1,-1,-1,12127.885961519089,-3.718430967694304e+61,-1,-3.718430967694304e+61
33,141,0,540,1658,-1,-1,-1,12436.599434102885,-3.7166628421853105e+61,-1,-3.7166628421853105e+61
34,14,0,540,1657,-1,-1,-1,12705.78015379794,-3.7132458010336756e+61,-1,-3.7132458010336756e+61
35,241,0,540,1656,-1,-1,-1,12946.241731301881,-3.694916346631441e+61,-1,-3.694916346631441e+61
36,202,0,540,1655,-1,-1,-1,13145.63911512401,-3.694916346631441e+61,-1,-3.694916346631441e+61
37,325,0,540,1654,-1,-1,-1,13320.044790380169,-3.6631397275423307e+61,-1,-3.6631397275423307e+61
38,523,1,540,1653,-1,-1,-1,13449.49827621691,-3.6165634123341096e+61,-1,-3.6165634123341096e+61
39,318,1,540,1648,-1,-1,-1,13620.267156064045,-3.6132625979458065e+61,-1,-3.6132625979458065e+61
40,320,1,540,1645,-1,-1,-1,13620.268807013985,-1,-1,150168.42625473035
./input/Dataset_preproc/13_ring2_r8_p_t10.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,784,2527,-1,-1,-1,0.015757436864078045,-1,-1,-1
1,31,0,784,2527,-1,-1,-1,2605.962642419152,-6.629204109283792e+70,-1,-6.629204109283792e+70
2,33,0,784,2508,-1,-1,-1,2605.9651711629704,-1,-1,170741.17100110685
./input/Dataset_preproc/13_ring2_r8_p_t8.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,632,2029,-1,-1,-1,0.012858736794441938,-1,-1,-1
1,587,0,632,2029,-1,-1,-1,1774.0124553646892,-3.6902961316212916e+62,-1,-3.6902961316212916e+62
2,548,0,632,2027,-1,-1,-1,3256.9641422261484,-3.690296048451449e+62,-1,-3.690296048451449e+62
3,599,0,632,2025,-1,-1,-1,4626.87096710084,-3.6902958678976385e+62,-1,-3.6902958678976385e+62
4,531,0,632,2023,-1,-1,-1,5601.582693613134,-3.690292662236975e+62,-1,-3.690292662236975e+62
5,567,0,632,2021,-1,-1,-1,6315.593693111092,-3.6902778916166264e+62,-1,-3.6902778916166264e+62
6,31,0,632,2019,-1,-1,-1,6752.972843330819,-3.2750456421624963e+62,-1,-3.2750456421624963e+62
7,33,0,632,2000,-1,-1,-1,6752.974863081705,-1,-1,170741.17100110685
./input/Dataset_preproc/13_ring2_r8_p_t9.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,708,2278,-1,-1,-1,0.014453041832894087,-1,-1,-1
1,708,1,708,2278,-1,-1,-1,1330.4816154250875,-1.0665893734655317e+70,-1,-1.0665893734655317e+70
2,31,0,708,2271,-1,-1,-1,2632.441168101039,-1.060480254238399e+70,-1,-1.060480254238399e+70
3,33,0,708,2252,-1,-1,-1,2632.4433919349685,-1,-1,170741.17100110685
./input/Dataset_preproc/13_ring_5_p_t10.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,780,2091,-1,-1,-1,0.014708301052451134,-1,-1,-1
1,587,0,780,2091,-1,-1,-1,496.6003795298748,-5.617243556703229e+89,-1,-5.617243556703229e+89
2,764,1,780,2089,-1,-1,-1,895.9311007102951,-5.505949136257998e+89,-1,-5.505949136257998e+89
3,51,0,780,2085,-1,-1,-1,1416.261514707934,-5.505949136023566e+89,-1,-5.505949136023566e+89
4,524,0,780,2083,-1,-1,-1,1770.621372892987,-5.505791583335362e+89,-1,-5.505791583335362e+89
5,562,0,780,2081,-1,-1,-1,2030.342310345266,-5.178563838287952e+89,-1,-5.178563838287952e+89
6,768,1,780,2079,-1,-1,-1,2127.9518051431514,-4.645265432339952e+89,-1,-4.645265432339952e+89
7,148,0,780,2075,-1,-1,-1,4981.185867594089,-4.6452654295154573e+89,-1,-4.6452654295154573e+89
8,195,0,780,2074,-1,-1,-1,7442.337342543062,-4.645265425802283e+89,-1,-4.645265425802283e+89
9,285,0,780,2073,-1,-1,-1,9572.781798404176,-4.645265411384139e+89,-1,-4.645265411384139e+89
10,282,0,780,2072,-1,-1,-1,11472.8160074302,-4.6452653119993867e+89,-1,-4.6452653119993867e+89
11,303,0,780,2071,-1,-1,-1,13185.427682118956,-4.645265069032521e+89,-1,-4.645265069032521e+89
12,321,0,780,2070,-1,-1,-1,14844.669238557108,-4.6452647241546975e+89,-1,-4.6452647241546975e+89
13,390,0,780,2069,-1,-1,-1,16287.443027816247,-4.6452641279286223e+89,-1,-4.6452641279286223e+89
14,241,0,780,2068,-1,-1,-1,17671.905536962207,-4.645263496600866e+89,-1,-4.645263496600866e+89
15,230,0,780,2067,-1,-1,-1,18510.79860552214,-4.6452600179865164e+89,-1,-4.6452600179865164e+89
16,280,0,780,2066,-1,-1,-1,19239.63014143193,-4.645256234418193e+89,-1,-4.645256234418193e+89
17,537,0,780,2065,-1,-1,-1,19859.84960225504,-4.645234233001092e+89,-1,-4.645234233001092e+89
18,329,0,780,2063,-1,-1,-1,20386.60230492102,-4.6451369564091876e+89,-1,-4.6451369564091876e+89
19,238,1,780,2062,-1,-1,-1,20812.29125743918,-4.645116433701235e+89,-1,-4.645116433701235e+89
20,757,0,780,2053,-1,-1,-1,20841.5807005642,-4.6451104853905183e+89,-1,-4.6451104853905183e+89
21,242,0,780,2033,-1,-1,-1,20841.5827101022,-1,-1,154527.16696723222
./input/Dataset_preproc/13_ring_5_p_t6.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,484,1267,-1,-1,-1,0.009772388264536858,-1,-1,-1
1,321,0,484,1267,-1,-1,-1,8.746017131954432,-1.0267463060623627e+67,-1,-1.0267463060623627e+67
2,475,1,484,1265,-1,-1,-1,15.354363022372127,-1.0256441647468887e+67,-1,-1.0256441647468887e+67
3,119,0,484,1261,-1,-1,-1,35.28573610633612,-1.0256441646456408e+67,-1,-1.0256441646456408e+67
4,358,0,484,1260,-1,-1,-1,51.673690530937165,-1.0256438386586239e+67,-1,-1.0256438386586239e+67
5,325,0,484,1258,-1,-1,-1,62.38134599104524,-1.0256428815492285e+67,-1,-1.0256428815492285e+67
6,282,0,484,1256,-1,-1,-1,126.8148377253674,-1.0256428769183232e+67,-1,-1.0256428769183232e+67
7,172,0,484,1255,-1,-1,-1,204.83962600724772,-1.0256427713214785e+67,-1,-1.0256427713214785e+67
8,148,0,484,1254,-1,-1,-1,277.5214263922535,-1.025642660429903e+67,-1,-1.025642660429903e+67
9,280,0,484,1253,-1,-1,-1,351.5462542292662,-1.0256424353131631e+67,-1,-1.0256424353131631e+67
