./input/Dataset_preproc/15_sort_num_s_4_p_t7.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
2,457,0,768,2870,-1,-1,-1,5687.74567746697,8.179926343140355e+65,-1,-8.179926343140355e+65
3,599,0,768,2868,-1,-1,-1,8281.825370875187,8.179926150780773e+65,-1,-8.179926150780773e+65
4,321,0,768,2866,-1,-1,-1,10759.688027819153,8.179925137703025e+65,-1,-8.179925137703025e+65
5,672,0,768,2864,-1,-1,-1,13103.974014631938,8.179924091176121e+65,-1,-8.179924091176121e+65
6,172,0,768,2862,-1,-1,-1,15309.89302074397,8.179936273900731e+65,-1,-8.179936273900731e+65
7,148,0,768,2860,-1,-1,-1,17369.06191293383,8.179921572197471e+65,-1,-8.179921572197471e+65
8,236,0,768,2858,-1,-1,-1,19309.227327366825,8.179921571463508e+65,-1,-8.179921571463508e+65
9,410,0,768,2856,-1,-1,-1,21120.915907300077,8.179921553190416e+65,-1,-8.179921553190416e+65
./input/Dataset_preproc/15_sort_num_s_4_p_t9.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,862,3231,-1,-1,-1,0.018653698731213808,-1,-1,-1
1,148,0,862,3231,-1,-1,-1,5872.86803363869,1.1271023498350851e+65,-1,-1.1271023498350851e+65
2,406,0,862,3229,-1,-1,-1,10175.916463916656,1.1271023441799067e+65,-1,-1.1271023441799067e+65
3,599,0,862,3227,-1,-1,-1,14295.885671311058,1.127102335761458e+65,-1,-1.127102335761458e+65
4,485,0,862,3225,-1,-1,-1,18228.963788616005,1.1271023038873076e+65,-1,-1.1271023038873076e+65
./input/Dataset_preproc/15_sort_num_s_5_p_t2.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,455,1750,-1,-1,-1,0.01681737182661891,-1,-1,-1
./input/Dataset_preproc/15_sort_num_s_6_p_t1.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,447,1737,-1,-1,-1,0.012642650865018368,-1,-1,-1
1,438,0,447,1737,-1,-1,-1,0.4385498999617994,1.1477510225417237e+47,-1,-1.1477510225417237e+47
2,148,0,447,1676,-1,-1,-1,0.44112677313387394,285426.2901467194,-1,285426.2901467194
3,66,0,447,1675,-1,-1,-1,0.44277252396568656,275041.5035002684,-1,275041.5035002684
4,200,0,447,1674,-1,-1,-1,0.4444127371534705,263473.6933580839,-1,263473.6933580839
5,220,0,447,1673,-1,-1,-1,0.4460350158624351,243928.8753219854,-1,243928.8753219854
6,3,0,447,1672,-1,-1,-1,0.44766249507665634,231944.56393073907,-1,231944.56393073907
7,268,0,447,1670,-1,-1,-1,0.4492756980471313,230256.06431872924,-1,230256.06431872924
8,127,0,447,1668,-1,-1,-1,0.4509976771660149,222737.38075377504,-1,222737.38075377504
9,269,0,447,1666,-1,-1,-1,0.4526247922331095,209816.9593490386,-1,209816.9593490386
10,111,0,447,1665,-1,-1,-1,0.45423958729952574,204963.63086448607,-1,204963.63086448607
11,26,0,447,1664,-1,-1,-1,0.4558741869404912,203112.32584404654,-1,203112.32584404654
12,368,0,447,1663,-1,-1,-1,0.4574749432504177,199549.07613989423,-1,199549.07613989423
13,161,0,447,1662,-1,-1,-1,0.45907132513821125,168535.68468683257,-1,168535.68468683257
14,199,0,447,1661,-1,-1,-1,0.5082538519054651,158126.09932846346,-1,158126.09932846346
15,4,0,447,1659,-1,-1,-1,0.5099162859842181,134605.56927513264,-1,134605.56927513264
16,102,0,447,1658,-1,-1,-1,0.5115281562320888,100012.63495077852,-1,100012.63495077852
17,149,0,447,1657,-1,-1,-1,0.5131500232964754,87390.7813671762,-1,87390.7813671762
18,162,0,447,1655,-1,-1,-1,0.5147720281966031,70471.17142820804,-1,70471.17142820804
19,174,0,447,1653,-1,-1,-1,0.516396903898567,53548.76603983262,-1,53548.76603983262
20,173,0,447,1651,-1,-1,-1,0.518212481867522,42183.27729581658,-1,42183.27729581658
21,292,0,447,1650,-1,-1,-1,0.5198429990559816,38136.325703457806,-1,38136.325703457806
22,342,0,447,1649,-1,-1,-1,0.5214542238973081,27596.67490108798,-1,27596.67490108798
23,341,0,447,1648,-1,-1,-1,0.5230623702518642,18699.492962821263,-1,18699.492962821263
24,126,0,447,1646,-1,-1,-1,0.5246814321726561,4910.734526483029,-1,4910.734526483029
25,92,0,447,1645,-1,-1,-1,0.5262748659588397,1392.4553897947667,-1,1392.4553897947667
26,282,0,447,1644,-1,-1,-1,1.1446480159647763,1.1477510225415702e+47,-1,-1.1477510225415702e+47
27,241,0,447,1642,-1,-1,-1,1.526275950949639,1.147750980440329e+47,-1,-1.147750980440329e+47
28,445,0,447,1640,-1,-1,-1,1.7638920582830906,1.1476505122649782e+47,-1,-1.1476505122649782e+47
29,88,0,447,1580,-1,-1,-1,1.7668079030700028,286922.56086028786,-1,286922.56086028786
30,262,0,447,1579,-1,-1,-1,1.769415912218392,279765.4094609845,-1,279765.4094609845
31,276,0,447,1578,-1,-1,-1,1.7720398791134357,251395.24888484072,-1,251395.24888484072
32,151,0,447,1577,-1,-1,-1,1.7748343739658594,250218.63473791385,-1,250218.63473791385
33,376,0,447,1576,-1,-1,-1,1.777444917242974,239879.6055112038,-1,239879.6055112038
34,28,0,447,1574,-1,-1,-1,1.7800370552577078,231521.03073631332,-1,231521.03073631332
35,395,0,447,1572,-1,-1,-1,1.7825948931276798,218947.11977089988,-1,218947.11977089988
36,29,0,447,1571,-1,-1,-1,1.7851361520588398,211885.78608335118,-1,211885.78608335118
37,87,0,447,1570,-1,-1,-1,1.7876955289393663,192780.72999504712,-1,192780.72999504712
38,221,0,447,1568,-1,-1,-1,1.7904034950770438,174812.68172899677,-1,174812.68172899677
39,315,0,447,1567,-1,-1,-1,1.7929351571947336,164073.322636161,-1,164073.322636161
40,47,0,447,1566,-1,-1,-1,1.7954648928716779,155089.7207211887,-1,155089.7207211887
41,277,0,447,1565,-1,-1,-1,1.7980050542391837,120770.0674918875,-1,120770.0674918875
42,106,0,447,1563,-1,-1,-1,1.800542145036161,101530.69900012687,-1,101530.69900012687
43,194,0,447,1562,-1,-1,-1,1.8030533539131284,99484.81582216205,-1,99484.81582216205
44,208,0,447,1561,-1,-1,-1,1.8057927880436182,90049.77756812559,-1,90049.77756812559
45,289,0,447,1560,-1,-1,-1,1.8083257842808962,86951.50460379044,-1,86951.50460379044
46,169,0,447,1559,-1,-1,-1,1.8108634022064507,74784.89989704963,-1,74784.89989704963
47,377,0,447,1558,-1,-1,-1,1.813423397950828,53827.734096634194,-1,53827.734096634194
48,150,0,447,1557,-1,-1,-1,1.8159724920988083,48226.99565847492,-1,48226.99565847492
49,316,0,447,1555,-1,-1,-1,1.818476748187095,20294.80153737553,-1,20294.80153737553
50,290,0,447,1553,-1,-1,-1,1.8211573571898043,12447.077093499958,-1,12447.077093499958
51,247,0,447,1551,-1,-1,-1,1.8236528942361474,11098.66020232254,-1,11098.66020232254
52,263,0,447,1550,-1,-1,-1,1.8261406011879444,2090.021671562481,-1,2090.021671562481
