./input/Dataset_preproc/10_comm_p01_p_t1.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
112,27,1,170,174,-1,-1,-1,3058.9134961925447,-1,-1,108536.59668669425
113,94,1,170,173,-1,177,130,3076.0162211172283,4.515583961055286e+40,40.65471392179561,4.515583961055286e+40
114,159,1,170,172,-1,-1,-1,3076.1171207614243,-1,-1,208893.3804706219
115,145,1,170,172,-1,-1,-1,3076.242798924446,-1,-1,137223.59925708358
116,65,1,170,172,-1,177,130,3092.2189461253583,3.8036680010342466e+40,40.580202603004814,3.8036680010342466e+40
117,114,1,170,173,-1,170,125,3107.964761443436,3.1115059176849947e+40,40.49297063129365,3.1115059176849947e+40
118,9,1,170,173,-1,-1,-1,3108.098425421864,-1,-1,144279.5704453083
119,1,1,170,173,-1,163,120,3123.37011539191,2.544265310280839e+40,40.4055623965924,2.544265310280839e+40
120,106,1,170,173,-1,-1,-1,3123.4767270460725,-1,-1,198469.3009998731
121,52,1,170,173,-1,156,115,3138.1789316274226,2.025373159406202e+40,40.30650505033628,2.025373159406202e+40
122,139,1,170,173,-1,-1,-1,3138.2462932132185,-1,-1,135190.94715562044
123,12,1,170,173,-1,149,110,3152.6955341622233,1.593866914492294e+40,40.202452055633124,1.593866914492294e+40
124,117,1,170,173,-1,-1,-1,3152.7965957187116,-1,-1,173565.44043264986
125,23,1,170,173,-1,142,105,3166.206505537033,1.2321188404996318e+40,40.090652598481086,1.2321188404996318e+40
126,128,1,170,173,-1,-1,-1,3166.299835935235,-1,-1,169307.7128774345
127,95,1,170,173,-1,141,104,3179.35305769369,9.399052263321164e+39,39.97308406449751,9.399052263321164e+39
128,115,0,170,173,-1,134,99,3192.131259202957,7.065168247304733e+39,39.84912250843596,7.065168247304733e+39
129,10,0,170,173,-1,-1,-1,3192.1974104493856,-1,-1,182364.74454175483
130,111,0,170,173,-1,127,94,3204.2063097916543,5.2722422404842144e+39,39.72199535630687,5.2722422404842144e+39
131,6,0,170,173,-1,-1,-1,3204.3173095546663,-1,-1,173068.0619626617
132,3,0,170,173,-1,120,89,3215.7318773642182,3.867067955181684e+39,39.587381803906815,3.867067955181684e+39
133,108,0,170,173,-1,-1,-1,3215.8401295505464,-1,-1,134022.79656098597
134,152,1,170,173,-1,111,82,3226.7259326279163,2.7528561814918485e+39,39.43978352297488,2.7528561814918485e+39
